Node,NumThreads,Load,Algorithm,Time
D,4,200,Algoritmo_1, 0.012727 

D,4,200,Algoritmo_1, 0.005952 

D,4,200,Algoritmo_1, 0.009124 

D,4,200,Algoritmo_1, 0.011005 

D,4,200,Algoritmo_1, 0.013656 

D,4,200,Algoritmo_1, 0.011529 

D,4,200,Algoritmo_1, 0.012225 

D,4,200,Algoritmo_1, 0.013356 

D,4,200,Algoritmo_1, 0.014559 

D,4,200,Algoritmo_1, 0.011565 

D,4,200,Algoritmo_1, 0.009990 

D,4,200,Algoritmo_1, 0.012231 

D,4,200,Algoritmo_1, 0.008798 

D,4,200,Algoritmo_1, 0.012394 

D,4,200,Algoritmo_1, 0.011691 

D,4,200,Algoritmo_1, 0.005699 

D,4,200,Algoritmo_1, 0.005780 

D,4,200,Algoritmo_1, 0.006042 

D,4,200,Algoritmo_1, 0.011865 

D,4,200,Algoritmo_1, 0.005660 

D,4,200,Algoritmo_1, 0.011696 

D,4,200,Algoritmo_1, 0.012433 

D,4,200,Algoritmo_1, 0.011309 

D,8,200,Algoritmo_1, 0.006426 

D,8,200,Algoritmo_1, 0.005352 

D,8,200,Algoritmo_1, 0.003725 

D,8,200,Algoritmo_1, 0.004041 

D,8,200,Algoritmo_1, 0.003839 

D,8,200,Algoritmo_1, 0.003550 

D,8,200,Algoritmo_1, 0.003962 

D,8,200,Algoritmo_1, 0.003844 

D,8,200,Algoritmo_1, 0.003796 

D,8,200,Algoritmo_1, 0.003987 

D,8,200,Algoritmo_1, 0.004563 

D,8,200,Algoritmo_1, 0.004772 

D,8,200,Algoritmo_1, 0.005636 

D,8,200,Algoritmo_1, 0.003568 

D,8,200,Algoritmo_1, 0.003571 

D,8,200,Algoritmo_1, 0.004209 

D,8,200,Algoritmo_1, 0.003599 

D,8,200,Algoritmo_1, 0.005479 

D,8,200,Algoritmo_1, 0.004999 

D,8,200,Algoritmo_1, 0.003812 

D,8,200,Algoritmo_1, 0.003594 

D,8,200,Algoritmo_1, 0.003415 

D,8,200,Algoritmo_1, 0.003701 

D,8,200,Algoritmo_1, 0.003361 

D,8,200,Algoritmo_1, 0.006292 

D,8,200,Algoritmo_1, 0.003793 

D,8,200,Algoritmo_1, 0.003766 

D,8,200,Algoritmo_1, 0.004531 

